"","vazaoMedia","vazaoAtual","milimitroHora","milimitroDia","milimitroSeteDias","temperatura","velocidadeVento","costa","cidade","vegetacao","montanha","solo","notas","alagou"
"7465",19007,22070,0,3,415,23,17,"False","False","False","False","Argiloso","Mare alta","False"
"7466",131099,183213,58,14,172,6,81,"False","False","True","True","Argiloso","Historicamente alagavel","False"
"7467",50625,91716,0,18,4,13,5,"True","False","False","True","Arenoso",NA,"True"
"7468",191275,172623,0,39,233,0,9,"False","True","False","False","Arenoso",NA,"False"
"7469",27973,17590,7,29,72,8,23,"True","True","True","False","Arenoso",NA,"False"
"7470",37984,44228,0,4,159,13,6,"True","False","True","False","Arenoso",NA,"False"
"7471",64337,88848,22,13,69,14,62,"True","False","False","True","Arenoso","Mare alta","True"
"7472",62571,77765,30,61,28,35,44,"False","True","False","True","Arenoso",NA,"True"
"7473",120492,135791,31,56,30,27,59,"False","False","True","True","Arenoso","Queimada Recente","False"
"7474",24690,14898,34,20,5,26,46,"False","False","True","True","Argiloso",NA,"False"
"7475",125306,215915,10,14,221,19,66,"True","False","True","False","Arenoso",NA,"True"
"7476",101255,67349,41,78,207,7,51,"False","True","True","False","Argiloso",NA,"True"
"7477",13142,14281,5,44,130,32,28,"False","False","True","True","Arenoso",NA,"True"
"7478",39268,32474,0,48,330,13,16,"False","True","False","True","Argiloso",NA,"False"
"7479",17628,16486,60,15,17,16,84,"True","False","True","False","Argiloso",NA,"False"
"7480",18178,16813,0,2,204,10,22,"True","False","False","False","Argiloso",NA,"False"
"7481",64783,44993,45,9,95,4,87,"False","False","False","True","Argiloso",NA,"False"
"7482",65482,123417,0,5,135,30,5,"True","True","False","True","Arenoso",NA,"True"
"7483",177169,220390,37,12,183,23,69,"False","False","True","True","Humífero",NA,"False"
"7484",40812,31152,0,87,103,23,11,"False","False","True","False","Arenoso",NA,"False"
"7485",35934,34781,23,39,26,15,61,"False","False","False","True","Arenoso","Mare alta","False"
"7486",68052,88136,32,5,94,27,92,"False","False","True","True","Argiloso","Mare alta","False"
"7487",58633,93217,0,48,270,19,20,"False","False","True","True","Arenoso",NA,"True"
"7488",55001,69701,21,44,94,-2,58,"True","False","False","False","Arenoso",NA,"False"
"7489",59718,70272,41,24,20,4,43,"True","False","True","True","Arenoso",NA,"False"
"7490",54609,81101,0,21,296,9,14,"True","True","False","False","Arenoso",NA,"False"
"7491",64456,59318,15,14,352,8,53,"False","True","False","False","Arenoso",NA,"False"
"7492",109964,96119,39,32,114,9,27,"False","True","False","False","Arenoso",NA,"False"
"7493",18275,18236,7,70,111,38,23,"False","False","True","False","Arenoso",NA,"False"
"7494",23741,36911,0,40,41,23,11,"False","False","True","True","Argiloso","Mare alta","True"
"7495",160028,132761,34,32,289,30,33,"False","True","True","False","Arenoso","Queimada Recente","False"
"7496",114710,147713,39,96,327,18,29,"True","False","True","True","Humífero",NA,"True"
"7497",28374,25845,52,61,90,27,87,"True","True","True","False","humífero",NA,"False"
"7498",63674,96742,0,16,60,20,23,"True","False","True","True","Arenoso","Mare alta","True"
"7499",83353,70441,0,71,72,13,23,"False","False","True","False","Arenoso",NA,"False"
"7500",15820,10691,22,40,316,24,31,"False","True","False","False","Arenoso",NA,"False"
"7501",190962,254107,32,31,336,15,76,"False","True","True","False","Argiloso","Queimada Recente","False"
"7502",10218,12532,15,43,10,22,102,"False","True","False","False","Humífero",NA,"False"
"7503",25081,31571,0,32,63,14,4,"False","False","True","True","Arenoso",NA,"False"
"7504",58436,53889,39,18,10,17,79,"False","False","False","True","Arenoso",NA,"False"
"7505",95541,152189,40,6,457,2,67,"False","False","True","False","Argiloso",NA,"True"
"7506",128258,225300,0,31,231,29,5,"False","True","True","False","Arenoso",NA,"True"
"7507",2905,3141,57,0,213,25,54,"False","True","True","True","Arenoso",NA,"False"
"7508",50064,38283,16,37,456,12,84,"False","True","True","False","Arenoso",NA,"True"
"7509",124160,68403,0,11,65,23,23,"True","True","True","False","Arenoso",NA,"False"
"7510",113173,93462,19,36,124,20,34,"False","True","False","False","Arenoso","Historicamente alagavel","False"
"7511",69296,118193,4,16,180,17,9,"False","True","True","False","Arenoso",NA,"True"
"7512",82191,75559,0,3,127,15,22,"False","False","False","False","Argiloso","Queimada Recente","False"
"7513",21379,37858,0,33,100,20,4,"False","False","True","True","humífero","Historicamente alagavel","True"
"7514",134231,150514,8,25,106,26,19,"False","False","False","False","Argiloso",NA,"False"
"7515",16938,18351,0,47,229,24,13,"False","False","True","True","Arenoso",NA,"False"
"7516",15909,16227,0,4,215,30,24,"True","True","False","False","humífero",NA,"False"
"7517",2868,3250,16,52,67,5,30,"False","False","True","True","Arenoso","Mare alta","False"
"7518",133899,149133,31,81,179,33,23,"True","True","True","False","Humífero",NA,"False"
"7519",55313,72638,40,18,341,11,57,"False","True","True","False","Arenoso",NA,"False"
"7520",9570,14275,38,25,146,24,69,"False","True","True","False","Argiloso",NA,"False"
"7521",147707,106967,51,25,280,12,98,"True","True","True","False","Arenoso",NA,"False"
"7522",35452,44303,38,10,155,26,23,"False","False","True","False","Arenoso",NA,"False"
"7523",54545,76578,7,1,219,13,6,"False","False","True","False","Arenoso","Historicamente alagavel","False"
"7524",9173,8133,4,37,23,22,28,"False","True","False","False","Argiloso","Queimada Recente","False"
"7525",150441,155772,11,4,375,25,48,"False","False","True","True","Humífero",NA,"False"
"7526",47372,41113,10,11,56,25,85,"False","False","True","False","Argiloso",NA,"False"
"7527",73386,71072,0,82,139,21,16,"True","False","True","False","Arenoso",NA,"False"
"7528",82257,105009,34,20,354,25,52,"False","False","False","True","Argiloso",NA,"False"
"7529",32264,48099,0,11,310,21,15,"True","False","True","False","Arenoso",NA,"False"
"7530",15543,14653,0,29,113,21,11,"True","False","True","False","Argiloso",NA,"False"
"7531",22653,37532,0,71,451,24,2,"False","False","True","True","Arenoso",NA,"True"
"7532",39853,70044,0,20,267,33,19,"False","False","True","False","Argiloso",NA,"True"
"7533",64533,74181,10,35,404,37,34,"False","False","False","True","Arenoso",NA,"True"
"7534",22650,25330,15,50,122,17,28,"False","True","True","False","Arenoso",NA,"False"
"7535",68681,120377,0,28,165,17,26,"False","False","False","False","Arenoso",NA,"True"
"7536",59758,50520,0,9,352,23,15,"False","False","True","True","Arenoso",NA,"False"
"7537",4049,4386,32,29,366,17,52,"True","True","True","False","Arenoso",NA,"False"
"7538",63389,88474,17,12,25,5,50,"True","True","True","False","Arenoso","Queimada Recente","False"
"7539",50454,53798,0,9,115,25,4,"False","True","False","False","Argiloso",NA,"False"
"7540",180531,265911,0,28,191,19,8,"False","False","True","False","Arenoso",NA,"False"
"7541",76911,73148,0,48,48,7,9,"True","False","True","False","Argiloso",NA,"False"
"7542",98866,64068,25,60,130,33,61,"False","False","True","False","humífero",NA,"False"
"7543",20751,32550,39,10,76,30,24,"False","False","False","False","humífero","Historicamente alagavel","True"
"7544",41900,62675,51,25,410,31,45,"True","True","True","False","Arenoso",NA,"True"
"7545",16675,13212,43,54,2,14,43,"True","False","False","False","Humífero",NA,"False"
"7546",41483,25670,0,77,408,19,21,"True","False","False","True","humífero",NA,"False"
"7547",35743,54516,0,62,106,1,3,"False","False","False","False","Argiloso",NA,"True"
"7548",86886,95315,0,4,91,28,10,"False","False","True","True","Argiloso",NA,"False"
"7549",20914,16842,0,1,249,21,8,"True","True","True","False","Argiloso",NA,"False"
"7550",188245,219500,33,1,66,38,22,"True","False","True","False","Arenoso",NA,"False"
"7551",78208,81056,0,38,251,21,8,"False","False","False","True","Arenoso",NA,"True"
"7552",117914,158646,0,16,245,21,15,"False","True","False","False","Argiloso",NA,"False"
"7553",26190,48257,14,35,288,17,23,"True","False","False","False","Arenoso",NA,"True"
"7554",79995,41840,45,11,58,24,26,"False","False","True","False","Arenoso",NA,"False"
"7555",121152,159791,40,64,85,15,65,"True","False","False","False","Argiloso",NA,"False"
"7556",36652,34933,0,36,124,31,13,"False","False","True","True","Arenoso",NA,"True"
"7557",110722,191165,24,27,68,18,46,"False","False","True","False","humífero","Historicamente alagavel","True"
"7558",69102,102972,23,11,56,24,26,"False","False","False","False","Humífero",NA,"False"
"7559",58853,42263,0,5,242,28,3,"False","False","False","False","Argiloso",NA,"False"
"7560",180046,127047,31,15,55,17,25,"True","False","True","True","Argiloso","Historicamente alagavel","False"
"7561",29198,37004,21,66,42,15,77,"False","True","True","False","Arenoso","Mare alta","False"
"7562",67874,61951,25,15,116,26,36,"False","True","True","False","humífero",NA,"False"
"7563",137889,156027,34,21,253,18,83,"False","True","True","False","Humífero",NA,"False"
"7564",27653,34420,0,31,91,24,12,"False","False","True","False","Arenoso",NA,"False"
"7565",4071,7376,0,17,229,6,4,"False","True","True","False","Arenoso",NA,"True"
"7566",119783,114040,0,76,251,16,24,"True","True","True","False","humífero",NA,"False"
"7567",18510,30409,12,73,317,27,37,"True","True","True","True","Argiloso",NA,"True"
"7568",107237,105533,15,43,126,21,26,"False","False","True","False","Arenoso",NA,"False"
"7569",8349,9392,40,9,277,25,49,"True","False","True","True","Argiloso",NA,"False"
"7570",24017,28535,0,20,401,2,18,"False","False","True","False","Argiloso",NA,"False"
"7571",44238,43198,8,44,390,17,19,"False","False","True","True","Argiloso","Queimada Recente","False"
"7572",6421,8752,38,3,132,10,35,"True","False","True","False","Arenoso","Historicamente alagavel","False"
"7573",73135,79682,0,52,146,-3,9,"False","False","False","False","Arenoso",NA,"False"
"7574",24788,24549,4,23,121,30,8,"False","False","True","False","Arenoso",NA,"False"
"7575",114434,180502,0,37,236,29,17,"False","True","True","False","Arenoso",NA,"True"
"7576",141431,239527,0,47,233,23,6,"False","True","True","True","Argiloso",NA,"True"
"7577",14843,25900,0,12,314,12,4,"False","False","False","False","Argiloso",NA,"True"
"7578",109389,116284,34,40,10,25,78,"False","True","True","False","Argiloso",NA,"False"
"7579",55201,49936,22,14,340,19,43,"True","False","False","False","Arenoso",NA,"False"
"7580",163801,164869,0,16,145,21,4,"False","False","False","False","Arenoso","Historicamente alagavel","False"
"7581",101487,125891,47,88,359,15,42,"False","True","False","True","Humífero",NA,"True"
"7582",188298,284433,0,22,41,21,19,"False","False","True","False","Humífero",NA,"True"
"7583",41123,62439,0,42,224,20,26,"True","False","False","True","Arenoso",NA,"True"
"7584",92865,101520,17,36,384,27,43,"False","True","True","True","Argiloso",NA,"False"
"7585",61350,32027,47,57,112,24,82,"False","True","True","False","Arenoso",NA,"False"
"7586",32888,46084,0,19,42,27,10,"True","False","False","False","Argiloso",NA,"False"
"7587",15561,16307,17,30,306,27,71,"False","False","True","True","Arenoso",NA,"False"
"7588",7923,7455,0,6,286,18,11,"True","False","True","False","Humífero",NA,"False"
"7589",102428,120750,0,47,26,0,22,"False","True","True","False","Arenoso","Mare alta","False"
"7590",10562,8981,6,50,145,25,19,"True","False","False","False","Arenoso",NA,"False"
"7591",39001,45987,5,37,179,21,16,"False","True","False","True","Humífero",NA,"False"
"7592",83369,115629,0,4,431,12,6,"False","False","True","True","Arenoso",NA,"False"
"7593",66147,89922,0,38,405,30,7,"False","True","False","False","Arenoso",NA,"True"
"7594",36798,46377,5,48,245,13,13,"False","False","True","False","Argiloso",NA,"False"
"7595",15693,10950,0,12,43,37,34,"False","False","True","True","Humífero",NA,"True"
"7596",3360,5625,11,78,397,16,35,"False","True","True","True","Humífero",NA,"True"
"7597",16070,21179,0,47,13,25,8,"False","False","False","False","Argiloso",NA,"False"
"7598",47536,44603,26,12,15,15,77,"False","True","True","False","Arenoso","Historicamente alagavel","False"
"7599",63809,81807,0,59,125,24,13,"False","False","True","True","humífero",NA,"False"
"7600",120694,125249,0,5,248,-1,23,"False","False","False","True","Argiloso",NA,"False"
"7601",112743,78328,6,7,290,11,9,"True","True","True","True","Arenoso",NA,"False"
"7602",50129,81398,0,7,23,7,21,"True","False","True","False","Arenoso",NA,"True"
"7603",50856,74448,57,9,456,34,46,"True","False","False","False","humífero",NA,"False"
"7604",25360,24032,48,47,51,22,29,"True","True","True","False","Humífero",NA,"False"
"7605",3886,7300,0,17,149,33,18,"False","True","False","False","Arenoso",NA,"True"
"7606",8260,5591,0,30,165,22,12,"False","False","True","False","Arenoso","Mare alta","False"
"7607",118654,132747,26,3,263,15,26,"False","False","False","False","Arenoso",NA,"False"
"7608",23318,28622,0,65,423,24,26,"False","False","True","True","Argiloso",NA,"False"
"7609",116656,106143,9,17,47,17,23,"True","True","False","False","Argiloso",NA,"False"
"7610",82145,89248,22,8,401,25,61,"True","True","True","True","Arenoso",NA,"True"
"7611",23320,16778,21,1,116,17,69,"True","False","True","False","Argiloso",NA,"False"
"7612",47567,43835,0,66,171,9,29,"False","True","True","False","Arenoso",NA,"False"
"7613",26532,25937,33,14,164,1,26,"True","True","True","False","Arenoso",NA,"False"
"7614",103406,98712,61,84,186,21,32,"False","False","False","True","Argiloso",NA,"True"
"7615",69854,98625,0,16,179,21,13,"False","True","True","True","Humífero",NA,"True"
"7616",128226,126226,16,20,189,6,29,"False","False","False","False","Arenoso",NA,"False"
"7617",160348,187715,13,54,95,11,25,"False","False","True","False","Argiloso",NA,"False"
"7618",5650,8225,0,6,272,17,6,"False","False","True","False","Argiloso",NA,"False"
"7619",59700,38715,0,32,109,19,4,"False","False","True","False","Argiloso",NA,"False"
"7620",46168,80541,23,78,110,16,46,"False","False","True","False","Arenoso",NA,"True"
"7621",96521,137474,0,77,4,27,27,"False","True","True","True","Arenoso",NA,"False"
"7622",173030,213098,5,11,317,26,13,"True","False","False","True","humífero",NA,"False"
"7623",45469,44787,41,22,270,4,45,"False","False","True","True","Arenoso",NA,"False"
"7624",78819,108098,0,68,122,33,10,"False","False","True","True","Argiloso",NA,"True"
"7625",46056,37455,8,9,227,10,8,"False","False","False","False","Arenoso",NA,"False"
"7626",34011,24610,45,31,60,26,37,"True","True","True","True","Arenoso",NA,"False"
"7627",15958,16827,38,38,267,0,22,"False","True","True","False","Arenoso","Mare alta","False"
"7628",9213,9775,0,2,176,16,22,"False","False","False","False","Argiloso",NA,"False"
"7629",114028,117181,0,43,57,30,14,"False","True","True","False","humífero",NA,"False"
"7630",144976,192793,58,13,137,7,26,"False","False","False","False","Arenoso",NA,"True"
"7631",90340,116541,0,39,39,22,17,"True","True","False","False","Arenoso",NA,"False"
"7632",76182,55454,6,47,114,24,21,"True","False","True","False","Argiloso",NA,"False"
"7633",82880,119628,10,63,88,15,59,"False","False","True","False","Argiloso",NA,"False"
"7634",14449,9188,16,56,66,-1,56,"True","True","True","False","Arenoso",NA,"False"
"7635",57003,100877,0,90,100,31,31,"False","False","False","True","Arenoso","Historicamente alagavel","True"
"7636",41953,52049,21,30,20,19,51,"False","True","False","True","Arenoso",NA,"False"
"7637",121847,178645,23,13,156,38,78,"False","False","False","False","Argiloso","Historicamente alagavel","False"
"7638",35000,46656,35,55,417,28,27,"True","False","False","False","Arenoso",NA,"False"
"7639",179340,273553,16,9,191,23,76,"False","False","True","False","Arenoso",NA,"True"
"7640",95515,133391,0,5,142,10,17,"True","False","True","False","Arenoso",NA,"False"
"7641",56916,47905,0,6,18,12,4,"False","True","True","False","Arenoso",NA,"False"
"7642",13750,17053,51,8,449,33,22,"False","False","True","True","Arenoso",NA,"True"
"7643",86788,120500,8,26,239,32,8,"False","True","True","True","Arenoso",NA,"True"
"7644",69734,74556,0,32,51,12,11,"True","False","True","True","Argiloso",NA,"False"
"7645",14441,23147,0,19,132,35,11,"False","False","False","False","Argiloso",NA,"True"
"7646",116761,166370,34,2,227,20,24,"True","False","False","True","Humífero",NA,"False"
"7647",17681,30213,23,9,224,29,59,"True","False","True","False","Arenoso",NA,"True"
"7648",10661,9914,0,35,159,20,22,"True","True","False","False","Argiloso",NA,"False"
"7649",9805,9032,0,55,52,21,15,"True","False","True","True","Arenoso","Mare alta","True"
"7650",19661,24599,0,97,333,34,14,"False","True","True","False","Arenoso",NA,"False"
"7651",21622,29790,0,58,29,21,3,"False","False","True","False","Arenoso",NA,"False"
"7652",111205,109901,0,27,159,15,25,"False","True","False","False","Arenoso",NA,"False"
"7653",16940,17092,0,78,142,36,17,"False","False","True","False","Humífero",NA,"False"
"7654",30241,31567,0,4,35,23,4,"True","False","False","False","Arenoso",NA,"False"
"7655",4374,2658,31,73,47,29,60,"False","False","False","False","Arenoso",NA,"False"
"7656",158636,132903,0,9,229,17,38,"True","False","True","True","Arenoso",NA,"False"
"7657",98137,95153,26,56,55,16,48,"False","False","False","True","Arenoso","Queimada Recente","False"
"7658",37896,51380,5,47,179,28,26,"True","False","True","False","humífero",NA,"False"
"7659",106665,107759,0,75,105,38,7,"False","False","False","False","Arenoso",NA,"False"
"7660",7125,6949,0,57,227,23,12,"False","False","True","True","Humífero",NA,"False"
"7661",64591,114854,0,73,80,31,8,"False","True","True","False","Arenoso",NA,"True"
"7662",39429,24190,51,61,466,9,79,"False","False","False","False","Arenoso",NA,"True"
"7663",41669,42126,0,58,54,27,8,"False","False","True","True","Arenoso",NA,"False"
"7664",55161,91954,0,38,197,25,22,"True","True","False","False","Arenoso",NA,"True"
"7665",63816,83861,0,44,147,10,10,"False","False","False","False","Arenoso",NA,"False"
"7666",102973,97610,0,19,52,24,10,"False","False","False","True","Arenoso",NA,"False"
"7667",60103,62632,0,41,167,27,18,"False","False","True","False","Argiloso",NA,"False"
"7668",113395,142225,0,77,352,4,21,"False","True","True","True","Arenoso",NA,"False"
"7669",88270,97135,23,49,18,26,25,"False","False","True","True","Humífero","Queimada Recente","False"
"7670",105708,77799,0,37,337,19,32,"False","False","False","False","Arenoso",NA,"False"
"7671",107052,175202,0,19,175,4,37,"False","True","True","False","humífero",NA,"True"
"7672",76277,77772,0,18,88,16,9,"False","True","False","False","Argiloso",NA,"False"
"7673",40549,56064,11,85,258,16,58,"True","True","True","False","Arenoso",NA,"False"
"7674",44807,47591,5,32,261,25,14,"False","False","True","False","Arenoso","Queimada Recente","False"
"7675",56499,69076,40,4,41,30,64,"True","False","True","True","Arenoso",NA,"False"
"7676",79367,64559,49,8,98,23,80,"False","True","False","False","Argiloso",NA,"False"
"7677",14259,17626,34,9,468,26,26,"False","True","True","False","humífero",NA,"True"
"7678",31808,46507,0,25,220,24,24,"False","False","True","False","Argiloso",NA,"False"
"7679",10197,12601,0,29,77,15,7,"False","True","False","False","humífero",NA,"False"
"7680",24972,37661,0,7,82,29,15,"False","False","False","False","Arenoso",NA,"True"
"7681",93274,142136,0,14,8,25,16,"True","False","True","False","Arenoso",NA,"True"
"7682",76199,69075,4,75,337,18,27,"False","False","False","True","humífero",NA,"False"
"7683",92696,135309,0,50,22,7,11,"True","True","False","False","humífero",NA,"False"
"7684",27790,34175,0,61,18,28,29,"True","False","True","False","Arenoso",NA,"False"
"7685",41378,29341,0,42,294,18,19,"True","False","True","False","Arenoso",NA,"False"
"7686",36709,30380,0,9,45,26,18,"True","False","True","False","Arenoso",NA,"False"
"7687",153349,258981,0,34,272,30,11,"False","False","True","False","Argiloso",NA,"True"
"7688",101779,193956,0,4,88,20,23,"False","False","True","False","Arenoso",NA,"True"
"7689",82921,114453,13,36,87,26,35,"False","False","True","True","Argiloso",NA,"False"
"7690",29921,57371,31,45,216,8,53,"True","False","False","False","Argiloso",NA,"True"
"7691",23940,21810,20,9,201,-2,28,"True","True","True","False","Argiloso",NA,"False"
"7692",38931,26683,0,34,463,-2,9,"False","False","True","False","Arenoso",NA,"False"
"7693",25115,25601,0,30,340,21,22,"True","False","True","False","Argiloso","Queimada Recente","False"
"7694",51505,51952,2,14,18,25,11,"True","False","False","False","Arenoso",NA,"False"
"7695",74995,63814,0,65,33,8,27,"True","True","False","True","Argiloso",NA,"False"
"7696",19027,12562,0,20,19,24,28,"False","False","True","False","humífero",NA,"False"
"7697",4662,6427,0,54,98,16,30,"False","False","True","True","Arenoso",NA,"False"
"7698",165869,177742,0,45,79,24,13,"False","False","False","True","Arenoso","Historicamente alagavel","False"
"7699",40905,46455,10,43,83,18,36,"True","True","True","False","Arenoso","Historicamente alagavel","False"
"7700",28199,16173,0,78,197,22,25,"True","True","False","False","Arenoso",NA,"False"
"7701",112203,78154,0,66,157,5,37,"True","False","True","True","Arenoso",NA,"False"
"7702",37499,46038,17,25,389,17,35,"False","False","True","False","Arenoso",NA,"False"
"7703",152971,143514,26,41,176,29,83,"False","False","False","False","Arenoso",NA,"False"
"7704",113173,95245,0,40,16,21,27,"True","True","True","False","Argiloso",NA,"False"
"7705",63316,73055,23,39,18,22,22,"True","True","True","False","Arenoso",NA,"False"
"7706",47181,53327,12,64,50,16,29,"False","True","True","True","Arenoso",NA,"False"
"7707",99452,125506,6,18,14,35,12,"False","True","True","False","Argiloso","Mare alta","False"
"7708",94459,171687,0,14,128,22,8,"False","False","False","False","Arenoso",NA,"True"
"7709",28216,46715,0,6,45,20,11,"True","False","False","False","Argiloso",NA,"True"
"7710",127554,124294,0,90,347,24,5,"False","False","False","False","Arenoso",NA,"False"
"7711",51389,69656,3,19,35,25,15,"False","True","True","False","Argiloso",NA,"False"
"7712",19099,17519,0,56,110,27,18,"True","True","True","True","Argiloso",NA,"False"
"7713",29243,48607,52,4,98,20,21,"True","False","True","True","Arenoso",NA,"True"
"7714",73553,68544,0,35,14,20,10,"False","True","True","True","Argiloso",NA,"False"
"7715",116371,121197,0,46,39,27,9,"True","True","True","False","Arenoso",NA,"False"
"7716",138069,222134,0,6,156,5,29,"False","True","True","False","Arenoso",NA,"True"
"7717",50964,38127,40,9,377,27,45,"False","False","True","False","Arenoso","Queimada Recente","False"
"7718",66261,90900,0,79,120,30,10,"False","False","True","True","humífero",NA,"False"
"7719",21037,20678,0,24,365,14,25,"False","True","True","False","Arenoso",NA,"False"
"7720",82779,133762,50,6,50,28,51,"True","False","False","False","Argiloso",NA,"True"
"7721",168548,204630,15,4,266,24,74,"False","True","True","False","Argiloso",NA,"False"
"7722",7607,6350,0,37,12,14,11,"False","True","False","False","Arenoso",NA,"False"
"7723",50970,59808,31,17,88,9,74,"False","False","False","False","Argiloso","Mare alta","False"
"7724",66923,48980,12,22,50,17,32,"False","False","False","False","Humífero",NA,"False"
"7725",60284,77765,3,33,3,21,15,"True","True","False","False","Arenoso",NA,"False"
"7726",73098,75035,25,38,107,20,76,"False","False","True","False","Arenoso",NA,"False"
"7727",51142,52224,24,34,70,24,61,"False","False","True","True","Argiloso",NA,"False"
"7728",85076,87893,0,71,203,21,10,"False","False","True","False","Argiloso",NA,"False"
"7729",138652,178075,0,67,235,25,6,"False","True","False","True","Arenoso","Mare alta","False"
"7730",119805,167541,2,32,325,21,8,"False","False","False","True","Argiloso","Historicamente alagavel","True"
"7731",95458,79885,0,27,61,16,29,"False","True","True","True","Arenoso","Mare alta","False"
"7732",130011,249104,44,69,245,20,68,"False","False","False","True","Argiloso",NA,"True"
"7733",5076,7210,10,35,129,16,76,"False","False","True","False","Arenoso",NA,"False"
"7734",10801,17014,0,1,31,7,15,"False","True","True","True","Arenoso",NA,"True"
"7735",8170,6851,0,33,224,35,30,"False","False","True","False","Arenoso",NA,"False"
"7736",8347,7276,14,42,16,30,42,"True","False","False","True","Arenoso","Queimada Recente","False"
"7737",75466,62598,0,90,217,23,10,"True","False","False","False","Argiloso",NA,"False"
"7738",90026,79851,13,1,256,16,33,"True","True","False","True","Arenoso",NA,"False"
"7739",92387,78550,19,3,101,16,65,"False","False","True","True","Arenoso",NA,"False"
"7740",122029,145389,0,1,278,10,13,"False","True","False","False","Arenoso","Mare alta","False"
"7741",171010,177338,7,12,351,29,8,"True","False","True","True","Arenoso",NA,"False"
"7742",46657,58066,32,3,208,10,38,"False","False","False","False","Argiloso",NA,"False"
"7743",53637,71023,0,20,253,30,20,"False","False","False","False","Arenoso",NA,"False"
"7744",8349,6279,0,33,12,21,7,"False","True","True","False","Humífero","Historicamente alagavel","False"
"7745",19321,32386,0,39,115,32,21,"False","False","False","False","Argiloso",NA,"True"
"7746",92828,79186,0,0,48,20,6,"False","True","False","False","Arenoso",NA,"False"
"7747",128922,194348,0,16,121,20,24,"False","False","False","False","Argiloso",NA,"True"
"7748",147061,243902,20,13,8,26,47,"False","False","True","True","Arenoso",NA,"True"
"7749",137969,225289,20,71,252,12,73,"False","False","True","True","Argiloso",NA,"True"
"7750",41333,50585,22,75,150,1,74,"True","False","False","True","Arenoso",NA,"False"
"7751",42203,54279,0,71,327,29,7,"False","True","False","False","Argiloso",NA,"False"
"7752",3017,5544,0,19,35,28,18,"False","True","True","False","Arenoso",NA,"True"
"7753",100577,155923,14,15,136,0,46,"False","False","True","False","Arenoso","Queimada Recente","True"
"7754",11986,12850,0,41,25,18,5,"True","False","False","True","Arenoso","Queimada Recente","False"
"7755",18237,18969,0,63,33,24,22,"True","True","True","False","Humífero",NA,"False"
"7756",85894,134972,0,16,313,6,10,"False","False","True","False","Arenoso",NA,"True"
"7757",58384,104179,0,23,86,19,35,"False","False","False","False","Arenoso",NA,"True"
"7758",72380,130483,23,62,31,3,37,"False","True","False","False","Argiloso","Historicamente alagavel","True"
"7759",55346,51436,0,77,113,28,5,"True","False","True","False","Arenoso",NA,"False"
"7760",98414,124416,0,43,145,35,12,"True","True","False","True","humífero","Historicamente alagavel","True"
"7761",69965,68616,0,59,260,26,37,"False","False","True","True","Arenoso",NA,"False"
"7762",87560,143213,19,7,41,7,33,"True","True","False","True","Arenoso",NA,"True"
"7763",50945,60091,0,66,56,9,13,"False","False","True","False","Argiloso",NA,"False"
"7764",89370,72124,25,1,184,11,56,"True","True","False","True","Humífero",NA,"False"
"7765",108328,79054,24,37,338,25,77,"False","True","False","False","Argiloso",NA,"False"
"7766",33506,37244,33,15,212,29,44,"True","True","True","False","Argiloso",NA,"False"
"7767",62200,59902,15,4,113,18,63,"False","False","False","True","Humífero",NA,"False"
"7768",103814,109414,27,34,230,14,54,"False","False","True","True","humífero",NA,"False"
"7769",31733,27898,0,49,16,13,29,"False","False","False","False","Arenoso",NA,"False"
"7770",69474,82004,39,33,67,13,80,"False","False","False","False","Arenoso",NA,"False"
"7771",29067,20078,23,14,174,2,44,"True","False","True","False","humífero",NA,"False"
"7772",155609,200452,0,5,249,32,5,"True","True","True","False","Arenoso",NA,"False"
"7773",103175,98643,0,48,71,28,7,"True","False","True","True","Arenoso",NA,"False"
"7774",7885,11221,31,47,8,28,58,"False","True","True","False","Humífero","Historicamente alagavel","False"
"7775",99201,90019,0,28,159,30,16,"False","False","True","True","Arenoso",NA,"False"
"7776",123683,159830,0,10,46,9,17,"False","True","False","False","Argiloso",NA,"False"
"7777",12820,14893,0,68,456,24,14,"True","True","True","True","Argiloso","Queimada Recente","True"
"7778",56081,57531,0,17,8,33,30,"False","False","True","True","Arenoso","Queimada Recente","True"
"7779",37075,68549,3,85,77,38,24,"True","False","True","False","Argiloso",NA,"True"
"7780",78265,54984,34,8,250,21,57,"False","True","False","False","Arenoso",NA,"False"
"7781",71143,86809,0,28,201,24,28,"False","False","False","False","Arenoso",NA,"False"
"7782",110325,138241,13,10,467,-3,42,"True","False","True","False","Humífero",NA,"False"
"7783",8553,9547,10,15,39,8,24,"False","False","False","True","Arenoso",NA,"False"
"7784",54088,50450,0,11,114,7,7,"False","False","True","False","humífero",NA,"False"
"7785",17403,9552,14,10,148,25,41,"False","True","True","True","Arenoso","Historicamente alagavel","False"
"7786",49578,26727,45,88,48,26,27,"False","True","True","False","Argiloso",NA,"True"
"7787",62978,40561,9,39,220,3,25,"False","False","True","True","Argiloso",NA,"False"
"7788",100953,86874,0,18,54,8,19,"True","False","True","False","Argiloso",NA,"False"
"7789",39453,29513,0,22,340,21,3,"False","True","False","True","Arenoso",NA,"False"
"7790",134059,151244,16,39,121,32,47,"False","True","True","False","Arenoso",NA,"False"
"7791",38691,54129,29,42,114,23,46,"False","True","True","False","humífero",NA,"False"
